Unnamed: 0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,repay_fail
3289,151017,148940,5000.0,5000.0,1232.66,36 months,13.75,170.29,< 1 year,RENT,16000.0,Not Verified,Nov-07,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,342xx,FL,9.45,0.0,Jul-05,0.0,0.0,4.0,0.0,4467.0,93.10%,7.0,6130.07054,1493.6,4999.99,1130.08,Nov-10,173.14,Dec-10,Feb-16,0
27004,260886,260871,8400.0,8400.0,2050.0,36 months,14.18,287.83,1 year,RENT,87500.0,Not Verified,Feb-08,Does not meet the credit policy. Status:Fully Paid,credit_card,208xx,MD,1.49,0.0,Oct-97,12.0,27.0,9.0,5.0,2885.0,15.80%,10.0,10026.06446,2446.84,8400.0,1626.06,Dec-09,3988.28,Jan-10,Jun-16,0
34304,219178,219169,5000.0,5000.0,1394.51,36 months,11.72,165.41,1 year,MORTGAGE,60000.0,Not Verified,Jan-08,Fully Paid,debt_consolidation,804xx,CO,0.0,0.0,Feb-01,1.0,60.0,5.0,0.0,2126.0,6.40%,8.0,5956.081936,1622.82,4999.99,956.09,Mar-11,5.38,,Feb-11,0
37808,657589,840974,3800.0,3800.0,3800.0,36 months,15.28,132.25,4 years,RENT,75000.0,Source Verified,Jan-11,Charged Off,debt_consolidation,111xx,NY,4.35,0.0,Feb-07,0.0,,5.0,0.0,8367.0,79.70%,6.0,3885.58,3885.58,2919.44,915.52,Jul-13,132.25,,Nov-13,1
13518,300328,300324,5000.0,5000.0,5000.0,36 months,7.68,155.95,10+ years,OWN,185000.0,Not Verified,Apr-08,Fully Paid,other,787xx,TX,11.97,0.0,Feb-93,0.0,,3.0,0.0,9253.0,33.30%,19.0,5032.0,5032.0,5000.0,32.0,May-08,5032.0,,Mar-08,0
14024,480216,610335,3700.0,3700.0,3700.0,36 months,14.22,126.86,,RENT,17496.8,Not Verified,Jan-10,Fully Paid,other,752xx,TX,3.36,0.0,Aug-06,0.0,,2.0,0.0,1605.0,45.90%,5.0,4566.723907,4566.72,3700.0,866.72,Feb-13,132.7,,Apr-16,0
3936,992224,1216523,6000.0,6000.0,6000.0,36 months,10.65,195.44,10+ years,RENT,69500.0,Not Verified,Oct-11,Fully Paid,debt_consolidation,926xx,CA,19.18,0.0,Nov-97,0.0,24.0,8.0,0.0,3957.0,68.20%,30.0,6756.166251,6756.17,6000.0,756.17,May-13,3436.32,,Oct-14,0
35779,1025301,1254457,7000.0,7000.0,7000.0,36 months,7.9,219.04,10+ years,MORTGAGE,74346.0,Source Verified,Nov-11,Fully Paid,credit_card,631xx,MO,17.58,0.0,Mar-94,1.0,,18.0,0.0,9175.0,38.20%,43.0,7885.107215,7885.11,7000.0,885.11,Dec-14,220.94,,Mar-16,0
5684,635293,813827,1925.0,1925.0,1925.0,36 months,6.17,58.72,4 years,RENT,42000.0,Not Verified,Dec-10,Fully Paid,credit_card,021xx,MA,9.17,0.0,Nov-91,0.0,,4.0,0.0,14139.0,26.70%,20.0,1988.966964,1988.97,1925.0,63.97,Jul-11,1636.79,,Jul-11,0
16089,1036041,1265706,20000.0,20000.0,20000.0,36 months,12.69,670.9,9 years,OWN,110000.0,Verified,Nov-11,Fully Paid,other,105xx,NY,11.14,0.0,May-87,1.0,,11.0,0.0,16856.0,71.10%,20.0,24144.80993,24144.81,20000.0,4144.81,Oct-14,2667.27,,Jun-16,0
4057,441476,535632,4800.0,4800.0,4800.0,36 months,11.14,157.46,5 years,RENT,20000.0,Not Verified,Sep-09,Fully Paid,car,331xx,FL,3.12,0.0,Aug-05,1.0,,6.0,0.0,2644.0,23.40%,10.0,5668.77018,5668.77,4800.0,868.77,Oct-12,158.91,,Oct-15,0
36856,852502,1064566,4000.0,4000.0,4000.0,36 months,6.99,123.5,9 years,RENT,65000.0,Not Verified,Aug-11,Fully Paid,major_purchase,329xx,FL,25.18,0.0,Sep-00,1.0,,8.0,0.0,978.0,3%,23.0,4131.001757,4131.0,4000.0,131.0,Mar-12,3513.77,,Mar-12,0
14846,694798,885766,10050.0,10050.0,10025.0,36 months,9.63,322.55,4 years,MORTGAGE,56000.0,Not Verified,Mar-11,Fully Paid,credit_card,864xx,AZ,9.86,0.0,Jul-94,0.0,,7.0,0.0,3462.0,13%,27.0,11608.91154,11580.03,10050.0,1558.91,Feb-14,651.86,,Mar-16,0
32080,879867,1094762,8400.0,8400.0,8400.0,36 months,7.9,262.84,1 year,RENT,45000.0,Not Verified,Sep-11,Fully Paid,debt_consolidation,100xx,NY,16.29,0.0,Jun-97,1.0,,7.0,0.0,4295.0,65.70%,26.0,9462.180002,9462.18,8400.0,1062.18,Oct-14,5.84,,Oct-15,0
12035,504750,650060,18000.0,18000.0,17947.09657,36 months,13.11,607.41,9 years,RENT,90000.0,Not Verified,Apr-10,Fully Paid,credit_card,016xx,MA,23.73,0.0,Nov-94,0.0,,6.0,0.0,68988.0,81.80%,11.0,21867.98222,21803.04,18000.0,3867.98,May-13,647.21,,Jun-16,0
29596,507863,655099,14500.0,14500.0,14475.0,36 months,13.85,494.51,10+ years,MORTGAGE,153000.0,Not Verified,Apr-10,Fully Paid,credit_card,970xx,OR,9.11,0.0,Aug-90,0.0,,17.0,0.0,41232.0,77.10%,49.0,14667.81,14642.52,14500.0,167.81,Jun-10,14669.2,,Jun-10,0
15982,446499,546117,5000.0,5000.0,4954.746567,36 months,15.65,174.94,3 years,RENT,24996.0,Not Verified,Oct-09,Charged Off,debt_consolidation,922xx,CA,18.39,1.0,Jul-05,1.0,21.0,3.0,0.0,663.0,51%,7.0,2965.14,2923.26,2066.99,898.15,Mar-11,174.94,,Jun-16,1
13098,491628,628339,15000.0,15000.0,14927.87351,36 months,11.36,493.67,5 years,MORTGAGE,46000.0,Not Verified,Mar-10,Charged Off,credit_card,891xx,NV,19.57,0.0,Sep-78,0.0,,11.0,1.0,13899.0,53.30%,16.0,14039.66,13962.6,11161.5,2638.11,Jul-12,493.67,,Dec-12,1
21371,885009,1100595,11000.0,11000.0,10925.0,36 months,8.9,349.29,9 years,RENT,27000.0,Verified,Sep-11,Fully Paid,credit_card,800xx,CO,15.11,0.0,Oct-03,0.0,,7.0,0.0,9132.0,43.50%,11.0,12558.89893,12473.27,11000.0,1558.9,Jul-14,1401.57,,Jun-16,0
4281,348379,349450,2000.0,2000.0,0.0,36 months,15.45,69.78,3 years,RENT,49000.0,Not Verified,May-08,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,100xx,NY,17.85,2.0,Oct-95,1.0,3.0,8.0,0.0,1690.0,4.30%,20.0,2255.394985,0.0,2000.0,255.39,Jan-10,499.54,Jan-10,Dec-09,0
20840,582987,749170,6000.0,6000.0,6000.0,36 months,11.86,198.89,3 years,MORTGAGE,32000.0,Not Verified,Sep-10,Fully Paid,debt_consolidation,061xx,CT,1.91,1.0,Jun-00,1.0,10.0,5.0,0.0,1247.0,34.60%,15.0,7160.34083,7160.34,6000.0,1160.34,Oct-13,214.77,,Sep-15,0
30801,465798,584662,12000.0,12000.0,11730.01927,36 months,11.83,397.61,3 years,OWN,97000.0,Not Verified,Dec-09,Fully Paid,debt_consolidation,144xx,NY,2.09,0.0,May-97,0.0,51.0,9.0,0.0,5652.0,22.30%,23.0,14313.83973,13989.24,11999.99,2313.85,Dec-12,437.44,,Dec-14,0
26828,745900,944535,3200.0,3200.0,3200.0,36 months,13.99,109.36,< 1 year,RENT,30000.0,Not Verified,May-11,Fully Paid,credit_card,984xx,WA,14.4,0.0,May-07,2.0,,11.0,0.0,2934.0,20.70%,14.0,3642.169608,3642.17,3200.0,442.17,Jul-12,2223.93,,Jan-16,0
21345,772883,974885,4000.0,4000.0,4000.0,36 months,13.49,135.73,1 year,RENT,40000.0,Not Verified,Jun-11,Fully Paid,other,063xx,CT,1.56,0.0,Apr-99,0.0,62.0,2.0,0.0,1038.0,51.90%,5.0,4885.91872,4885.92,4000.0,885.92,Jun-14,154.3,,Sep-14,0
5031,795007,999695,11500.0,11500.0,11372.45664,60 months,11.99,255.76,10+ years,OWN,80000.0,Verified,Jul-11,Current,small_business,280xx,NC,27.68,0.0,Sep-83,0.0,,24.0,0.0,44438.0,43.40%,31.0,15051.27,14845.63,11223.12,3828.15,Jun-16,255.76,Jul-16,Jun-16,0
610,603985,774959,10000.0,10000.0,8749.996762,60 months,14.46,235.08,7 years,MORTGAGE,36000.0,Not Verified,Oct-10,Charged Off,debt_consolidation,802xx,CO,20.5,0.0,Sep-03,2.0,,8.0,0.0,11406.0,54.80%,17.0,4233.49,3704.27,1594.91,1447.35,Dec-11,235.08,,May-12,1
331,561645,718790,25000.0,19450.0,13525.00182,60 months,13.98,452.37,1 year,RENT,90000.0,Source Verified,Aug-10,Does not meet the credit policy. Status:Charged Off,credit_card,551xx,MN,20.24,0.0,Mar-95,0.0,,8.0,0.0,133856.0,69.60%,23.0,2711.1,1884.66,1393.13,1317.97,Mar-11,452.37,Jul-11,Jun-16,1
12105,478320,607248,10000.0,10000.0,9900.0,36 months,11.48,329.69,1 year,RENT,32400.0,Not Verified,Jan-10,Fully Paid,credit_card,306xx,GA,23.41,0.0,May-01,0.0,,8.0,0.0,9430.0,45.30%,12.0,11724.06946,11606.83,10000.0,1724.07,Aug-12,1389.32,,Jun-16,0
12609,127472,127460,2125.0,2125.0,550.0,36 months,15.01,73.68,< 1 year,MORTGAGE,96000.0,Not Verified,Sep-07,Charged Off,small_business,282xx,NC,16.89,0.0,Jul-96,0.0,46.0,5.0,0.0,51.0,0%,9.0,2580.248838,666.85,943.58,382.27,Mar-09,73.68,,Jun-16,1
19089,457819,569436,9500.0,9500.0,9500.0,36 months,12.53,317.93,1 year,RENT,57000.0,Not Verified,Nov-09,Fully Paid,debt_consolidation,152xx,PA,10.78,0.0,Dec-99,0.0,35.0,12.0,0.0,8300.0,38.80%,25.0,11445.46917,11445.47,9500.0,1945.47,Nov-12,335.68,,Jun-16,0
16382,753970,953663,12000.0,9575.0,9573.922668,60 months,16.89,237.4,1 year,RENT,84000.0,Source Verified,May-11,Fully Paid,small_business,954xx,CA,13.76,2.0,Aug-93,1.0,9.0,10.0,0.0,4904.0,39.50%,24.0,12730.4429,12728.0,9575.0,3155.44,Oct-13,6345.18,,Oct-13,0
12234,492756,630242,9000.0,9000.0,9000.0,36 months,12.73,302.1,3 years,RENT,36000.0,Not Verified,Mar-10,Fully Paid,debt_consolidation,967xx,HI,20.53,0.0,Oct-03,0.0,,10.0,0.0,9941.0,38.70%,12.0,10876.24069,10876.24,9000.0,1876.24,Mar-13,338.7,,Mar-13,0
12441,829468,1038573,26000.0,26000.0,25975.0,60 months,15.99,632.14,10+ years,OWN,78000.0,Verified,Jul-11,Charged Off,other,926xx,CA,21.18,0.0,Feb-88,3.0,,12.0,0.0,25371.0,82.40%,18.0,13274.43,13261.82,6863.01,6397.23,May-13,632.14,,Jun-16,1
27416,535233,691631,1000.0,1000.0,1000.0,36 months,7.51,31.12,10+ years,RENT,48000.0,Not Verified,Jun-10,Charged Off,vacation,890xx,NV,15.47,0.0,Nov-00,0.0,71.0,8.0,1.0,334.0,7.10%,17.0,940.14,940.14,785.08,114.41,Jul-13,3.24,,Nov-13,1
3835,863587,1076718,3200.0,3200.0,3200.0,36 months,8.49,101.01,6 years,RENT,30000.0,Source Verified,Aug-11,Fully Paid,credit_card,151xx,PA,10.52,1.0,Nov-98,1.0,11.0,14.0,0.0,2847.0,5.30%,22.0,3636.004422,3636.0,3200.0,436.0,Sep-14,116.82,,Sep-14,0
31092,564582,726414,15000.0,15000.0,15000.0,36 months,13.23,507.08,10+ years,MORTGAGE,64000.0,Source Verified,Sep-10,Fully Paid,debt_consolidation,153xx,PA,22.69,0.0,Aug-99,0.0,,7.0,1.0,3911.0,57.50%,21.0,18255.80678,18255.81,15000.0,3255.81,Sep-13,528.31,,Sep-13,0
7134,620361,795117,15000.0,15000.0,15000.0,60 months,17.43,376.27,3 years,MORTGAGE,122500.0,Verified,Nov-10,Fully Paid,wedding,201xx,VA,23.04,0.0,Nov-96,0.0,,11.0,0.0,43977.0,86.70%,29.0,19968.54459,19968.54,14999.99,4968.56,Mar-13,10194.01,,Mar-13,0
21911,489679,624878,6000.0,6000.0,5975.0,36 months,15.7,210.07,2 years,MORTGAGE,34000.0,Not Verified,Mar-10,Charged Off,car,346xx,FL,14.86,0.0,Jun-04,1.0,,4.0,0.0,4883.0,84.20%,6.0,5985.97,5961.13,4403.52,1464.19,Jul-12,210.07,,Dec-12,1
15169,211133,210644,500.0,500.0,475.0,36 months,11.41,16.47,< 1 year,RENT,19500.0,Not Verified,Jan-08,Fully Paid,other,222xx,VA,3.69,0.0,Nov-83,0.0,0.0,8.0,1.0,12229.0,90.60%,15.0,582.5816055,553.45,500.0,67.58,Jul-09,255.57,,Jul-09,0
23264,454927,563821,2400.0,2400.0,2400.0,36 months,13.22,81.13,6 years,RENT,47652.0,Not Verified,Nov-09,Fully Paid,other,945xx,CA,20.67,0.0,Jun-00,1.0,74.0,9.0,0.0,19888.0,94.70%,25.0,2916.041848,2916.04,2400.0,501.04,Jul-12,276.77,,Jul-12,0
6351,481236,612005,12000.0,12000.0,11975.0,36 months,14.22,411.41,2 years,RENT,60000.0,Not Verified,Feb-10,Fully Paid,other,750xx,TX,16.06,0.0,May-06,0.0,,7.0,0.0,15548.0,75.10%,12.0,14811.54284,14780.69,12000.0,2811.54,Feb-13,447.48,,Dec-15,0
23632,710332,903072,35000.0,35000.0,34266.22969,36 months,7.29,1085.35,10+ years,MORTGAGE,300000.0,Source Verified,Mar-11,Fully Paid,home_improvement,916xx,CA,8.04,0.0,Feb-92,0.0,,14.0,0.0,111262.0,18.30%,34.0,39072.41153,38165.39,35000.0,4072.41,Apr-14,1094.85,,Apr-14,0
3786,441399,535461,4000.0,4000.0,4000.0,36 months,7.4,124.24,10+ years,RENT,28000.0,Not Verified,Sep-09,Fully Paid,major_purchase,323xx,FL,1.89,0.0,Jul-87,0.0,,8.0,0.0,2198.0,8.70%,24.0,4472.468915,4472.47,4000.0,472.47,Oct-12,135.14,,Sep-12,0
29582,683534,872871,8000.0,8000.0,8000.0,36 months,6.92,246.73,,MORTGAGE,106800.0,Verified,Mar-11,Fully Paid,major_purchase,809xx,CO,10.2,0.0,Jul-77,1.0,,18.0,0.0,39968.0,30.20%,36.0,8882.051159,8882.05,8000.0,882.05,Mar-14,254.99,,Mar-14,0
14382,493404,631262,5500.0,5500.0,5500.0,36 months,16.07,193.57,10+ years,MORTGAGE,47245.0,Not Verified,Mar-10,Does not meet the credit policy. Status:Fully Paid,other,346xx,FL,19.35,0.0,Feb-93,8.0,35.0,6.0,0.0,689.0,10.90%,12.0,6714.503983,6714.5,5500.0,1214.5,Jan-12,2662.5,Feb-12,Feb-12,0
37784,522460,675806,10000.0,10000.0,9954.424642,36 months,10.75,326.21,1 year,MORTGAGE,47000.0,Not Verified,Jun-10,Does not meet the credit policy. Status:Fully Paid,home_improvement,170xx,PA,11.29,2.0,Jul-87,0.0,20.0,9.0,0.0,48703.0,3%,34.0,11743.80816,11683.65,10000.0,1743.81,Jun-13,354.52,Jul-13,Jul-14,0
6809,129434,129425,4000.0,4000.0,375.0,36 months,10.28,129.6,< 1 year,OWN,19800.0,Not Verified,Sep-07,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,105xx,NY,5.82,0.0,Mar-06,4.0,0.0,6.0,0.0,7276.0,35.10%,9.0,4553.984949,426.94,4000.0,553.98,Jul-09,1833.13,Aug-09,Feb-15,0
32953,365674,376825,7000.0,7000.0,6117.66,36 months,12.53,234.27,1 year,RENT,52000.0,Verified,Mar-09,Fully Paid,debt_consolidation,346xx,FL,19.45,0.0,Sep-98,0.0,,14.0,0.0,18310.0,56.70%,32.0,7866.049228,6869.93,6999.99,866.05,Dec-10,228.25,,Apr-15,0
18598,648333,829437,10000.0,10000.0,10000.0,36 months,10.0,322.68,1 year,RENT,89904.0,Source Verified,Feb-11,Fully Paid,debt_consolidation,112xx,NY,8.06,0.0,Sep-03,1.0,,19.0,0.0,9745.0,60.20%,41.0,11032.89117,11032.89,10000.0,1032.89,May-12,6530.62,,Jun-16,0
6794,613703,786816,9600.0,7600.0,7596.709859,60 months,10.36,162.83,10+ years,MORTGAGE,80000.0,Not Verified,Nov-10,Charged Off,car,711xx,LA,12.58,1.0,Nov-84,1.0,12.0,7.0,0.0,4407.0,54.40%,24.0,4351.04,4345.74,2691.74,1367.01,Jan-13,162.83,,May-13,1
10677,984074,1207653,3500.0,3500.0,3500.0,36 months,6.62,107.47,8 years,RENT,69996.0,Source Verified,Oct-11,Fully Paid,other,919xx,CA,23.33,0.0,Nov-98,0.0,,9.0,0.0,3490.0,31.60%,26.0,3868.64,3868.64,3500.0,368.64,Oct-14,114.62,,Jun-16,0
15159,547831,706380,10000.0,10000.0,10000.0,36 months,13.23,338.05,5 years,RENT,54000.0,Source Verified,Jul-10,Fully Paid,debt_consolidation,021xx,MA,17.62,0.0,Nov-01,1.0,,5.0,0.0,17484.0,72.80%,11.0,10899.62134,10899.62,10000.0,899.62,May-11,8200.82,,May-11,0
33287,352039,354920,11000.0,11000.0,0.0,36 months,11.91,364.89,1 year,RENT,63369.0,Not Verified,Jul-08,Does not meet the credit policy. Status:Fully Paid,credit_card,553xx,MN,13.9,0.0,Feb-02,4.0,41.0,12.0,0.0,22954.0,66%,22.0,12671.31885,0.0,11000.0,1671.32,Mar-10,5738.75,Apr-10,Apr-15,0
13020,768364,969661,11525.0,11525.0,11525.0,36 months,10.59,375.08,4 years,RENT,78262.34,Source Verified,May-11,Fully Paid,debt_consolidation,926xx,CA,15.98,0.0,Oct-00,1.0,,6.0,0.0,19380.0,66.40%,9.0,13075.81377,13075.81,11525.0,1550.81,Feb-13,5955.99,,Jun-16,0
34521,673432,860776,13375.0,13375.0,13325.0,36 months,6.92,412.5,1 year,MORTGAGE,59000.0,Verified,Feb-11,Fully Paid,debt_consolidation,301xx,GA,20.6,0.0,Mar-96,0.0,,14.0,0.0,30818.0,48.20%,39.0,14058.44801,14005.9,13375.0,683.45,Dec-11,10350.28,,Jun-16,0
9150,798515,1003638,20000.0,15025.0,15025.0,60 months,11.49,330.37,< 1 year,OWN,64000.0,Verified,Jul-11,Fully Paid,debt_consolidation,550xx,MN,21.47,0.0,Feb-00,2.0,,9.0,0.0,8914.0,24.60%,23.0,15169.12,15169.12,15025.0,144.12,Aug-11,15174.43,,Mar-16,0
36726,351801,354618,5000.0,5000.0,0.0,36 months,11.28,164.36,10+ years,RENT,83004.0,Verified,Jul-08,Charged Off,home_improvement,601xx,IL,13.53,0.0,Feb-86,3.0,,9.0,1.0,16389.0,57.70%,29.0,164.35,0.0,117.35,47.0,Aug-08,164.36,,Jun-16,1
2208,483989,616029,4000.0,4000.0,3950.0,36 months,12.73,134.27,< 1 year,MORTGAGE,40000.0,Not Verified,Feb-10,Fully Paid,debt_consolidation,782xx,TX,9.36,0.0,Aug-96,3.0,73.0,9.0,0.0,4498.0,73.70%,19.0,4834.162841,4773.74,4000.0,834.16,Feb-13,159.84,,Feb-13,0
37729,1064102,1296692,20000.0,20000.0,19975.0,60 months,15.27,478.64,10+ years,OWN,78216.0,Verified,Dec-11,Charged Off,debt_consolidation,956xx,CA,10.79,0.0,Jul-95,1.0,,8.0,0.0,25161.0,80.30%,21.0,5797.78,5790.61,2367.51,2405.39,Oct-12,478.64,,Mar-13,1
12409,502587,646369,8600.0,8600.0,8203.57,36 months,13.11,290.21,3 years,MORTGAGE,112500.0,Not Verified,Apr-10,Fully Paid,debt_consolidation,921xx,CA,12.22,1.0,Sep-96,0.0,20.0,9.0,0.0,102259.0,49%,23.0,10487.44001,9999.81,8600.0,1857.44,May-13,925.0,,May-13,0
22233,375709,398181,15000.0,15000.0,10832.40627,36 months,16.32,529.71,10+ years,RENT,71000.0,Verified,Feb-09,Charged Off,small_business,891xx,NV,17.44,0.0,Jun-87,2.0,,15.0,0.0,32142.0,86.20%,18.0,17760.97,12349.84,11975.3,5342.91,Apr-14,60.0,,Jul-14,1
1244,1048132,1279277,9250.0,9250.0,9250.0,36 months,9.91,298.09,7 years,RENT,39000.0,Verified,Dec-11,Fully Paid,major_purchase,921xx,CA,10.09,0.0,May-99,0.0,,6.0,0.0,18786.0,73.10%,15.0,10730.86,10730.86,9250.0,1480.86,Dec-14,310.59,,Dec-14,0
4286,712243,905305,2400.0,2400.0,2400.0,36 months,5.79,72.79,10+ years,MORTGAGE,49000.0,Source Verified,Mar-11,Fully Paid,major_purchase,749xx,OK,18.47,0.0,Sep-84,1.0,,11.0,0.0,9038.0,22.90%,29.0,2454.95492,2454.95,2400.0,54.95,Sep-11,2165.87,,Jun-15,0
18308,494965,633866,24250.0,24250.0,24000.0,36 months,13.85,827.02,2 years,RENT,306000.0,Verified,Mar-10,Fully Paid,debt_consolidation,024xx,MA,10.32,0.0,Dec-01,0.0,,12.0,0.0,31296.0,83.70%,34.0,29812.69368,29505.35,24250.0,5523.73,May-13,40.61,,Apr-13,0
18876,370285,386975,15000.0,15000.0,9635.347411,36 months,14.11,513.44,9 years,MORTGAGE,91000.0,Verified,Jan-09,Fully Paid,debt_consolidation,983xx,WA,16.8,0.0,May-93,1.0,46.0,11.0,1.0,16935.0,91%,35.0,18483.53037,11477.93,15000.0,3483.53,Jan-12,526.9,,Dec-15,0
35053,756117,956029,17000.0,17000.0,16975.0,60 months,16.49,417.85,10+ years,MORTGAGE,100000.0,Verified,May-11,Charged Off,credit_card,400xx,KY,23.59,0.0,Jan-99,1.0,,17.0,0.0,42622.0,54.80%,47.0,4595.42,4588.69,2164.48,2416.36,May-12,417.85,,Jun-16,1
10497,626757,803142,18000.0,18000.0,17950.0,36 months,14.46,619.23,1 year,RENT,180000.0,Source Verified,Dec-10,Fully Paid,debt_consolidation,941xx,CA,11.53,3.0,Apr-98,0.0,20.0,5.0,0.0,271.0,22.60%,14.0,22295.89679,22233.96,18000.0,4295.9,Dec-13,625.85,,Jun-16,0
12378,828169,1037178,25000.0,25000.0,24975.0,60 months,19.29,652.51,2 years,RENT,110000.0,Verified,Aug-11,Charged Off,debt_consolidation,113xx,NY,9.27,0.0,Aug-84,0.0,,12.0,0.0,28042.0,77.30%,19.0,21178.29,21157.17,9162.48,9749.58,Jan-14,652.51,,Jun-14,1
28701,560053,720881,3200.0,3200.0,3200.0,60 months,19.41,83.74,4 years,RENT,39000.0,Verified,Aug-10,Fully Paid,debt_consolidation,331xx,FL,14.83,0.0,Jun-00,3.0,43.0,6.0,1.0,1767.0,98.20%,16.0,4172.460561,4172.46,3200.0,972.46,Dec-12,614.49,,Dec-12,0
19927,1028216,1257811,7200.0,7200.0,7200.0,36 months,19.03,264.04,5 years,RENT,35000.0,Not Verified,Nov-11,Charged Off,debt_consolidation,337xx,FL,16.7,0.0,Oct-01,3.0,,6.0,0.0,4040.0,98.50%,17.0,8591.47,8591.47,6187.14,2262.14,Aug-14,518.08,,Aug-14,1
986,468188,589540,5400.0,5400.0,5398.882384,36 months,14.26,185.26,< 1 year,MORTGAGE,36000.0,Not Verified,Dec-09,Fully Paid,home_improvement,190xx,PA,18.37,0.0,Nov-95,2.0,66.0,8.0,0.0,6890.0,47.20%,24.0,6669.607638,6667.91,5400.0,1269.61,Jan-13,201.47,,Dec-12,0
37932,574507,739065,12000.0,12000.0,11850.0,36 months,7.51,373.33,3 years,OWN,75000.0,Verified,Sep-10,Charged Off,debt_consolidation,600xx,IL,9.76,0.0,Feb-99,2.0,,8.0,0.0,14022.0,52.20%,28.0,12509.67,12353.1,10165.68,1406.36,May-13,42.29,,Sep-13,1
9933,1069639,1304742,7000.0,7000.0,7000.0,60 months,15.96,170.08,8 years,RENT,47004.0,Not Verified,Dec-11,Fully Paid,debt_consolidation,280xx,NC,23.51,0.0,Jul-05,1.0,,7.0,0.0,17726.0,85.60%,11.0,10137.84001,10137.84,7000.0,3137.84,May-16,1313.76,,May-16,0
1671,698979,890476,8000.0,8000.0,8000.0,36 months,14.91,276.98,4 years,MORTGAGE,40777.0,Source Verified,Mar-11,Fully Paid,major_purchase,853xx,AZ,22.98,0.0,Aug-01,1.0,33.0,9.0,0.0,10146.0,85.30%,13.0,8875.347148,8875.35,8000.0,875.35,May-12,1931.25,,Sep-15,0
33051,853406,1065574,30000.0,30000.0,28764.83907,60 months,13.99,697.9,10+ years,OWN,103000.0,Verified,Aug-11,Charged Off,small_business,327xx,FL,8.92,0.0,Nov-83,4.0,61.0,10.0,0.0,93178.0,40.60%,27.0,27188.29,24992.91,15456.57,9656.23,Sep-14,697.9,,Jan-15,1
1431,722942,917818,4000.0,4000.0,4000.0,36 months,10.74,130.47,5 years,MORTGAGE,42000.0,Source Verified,Apr-11,Fully Paid,major_purchase,234xx,VA,0.91,1.0,Feb-96,0.0,22.0,4.0,0.0,32.0,1.30%,6.0,4696.620491,4696.62,4000.0,696.62,Apr-14,139.92,,Apr-14,0
19388,717861,911999,3800.0,3800.0,3800.0,36 months,5.79,115.25,3 years,MORTGAGE,30000.0,Source Verified,Apr-11,Fully Paid,car,636xx,MO,4.4,0.0,Nov-97,2.0,,10.0,0.0,177.0,1.20%,29.0,4046.563045,4046.56,3800.0,246.56,Oct-12,2210.19,,May-14,0
4557,972943,1195142,17825.0,17825.0,17750.0,36 months,6.62,547.3,10+ years,MORTGAGE,79000.0,Verified,Oct-11,Fully Paid,vacation,945xx,CA,1.85,0.0,Dec-93,0.0,,8.0,0.0,4739.0,6.90%,19.0,19702.50999,19619.61,17825.0,1877.51,Oct-14,583.14,,Oct-14,0
19832,735263,931919,12000.0,12000.0,12000.0,60 months,14.17,280.28,3 years,MORTGAGE,56400.0,Verified,Apr-11,Fully Paid,debt_consolidation,032xx,NH,9.72,0.0,Mar-05,1.0,,5.0,0.0,7681.0,48.60%,12.0,12282.16036,12282.16,12000.0,282.16,Jul-11,12005.08,,Sep-15,0
14931,737124,934233,2400.0,2400.0,2400.0,36 months,13.49,81.44,3 years,RENT,60000.0,Not Verified,May-11,Charged Off,debt_consolidation,222xx,VA,5.04,2.0,Sep-03,1.0,15.0,7.0,0.0,3966.0,64%,12.0,1696.76,1696.76,1205.71,412.29,Jan-13,81.44,,Jun-13,1
4220,1012082,1239201,4000.0,4000.0,4000.0,36 months,11.71,132.31,,RENT,25000.0,Source Verified,Nov-11,Fully Paid,debt_consolidation,105xx,NY,14.93,0.0,Mar-94,0.0,71.0,10.0,0.0,9993.0,36.50%,23.0,4762.897612,4762.9,4000.0,762.9,Nov-14,135.3,,Apr-16,0
22514,871677,1085757,15075.0,15075.0,14918.93862,60 months,10.99,327.7,5 years,MORTGAGE,54000.0,Verified,Sep-11,Current,home_improvement,755xx,TX,29.0,0.0,Jun-85,0.0,,11.0,0.0,28422.0,57.50%,36.0,18657.44,18409.26,14096.12,4561.32,Jun-16,327.7,Jul-16,Jun-16,0
10611,848217,1059803,5000.0,5000.0,4750.0,36 months,8.49,157.82,10+ years,RENT,60000.0,Source Verified,Aug-11,Fully Paid,home_improvement,951xx,CA,16.52,0.0,Jul-90,0.0,,19.0,1.0,13568.0,41.60%,29.0,5681.296206,5397.23,5000.0,681.3,Aug-14,181.1,,Jun-16,0
